GSM,230,1,21820,155,0,14.4981,50.0616,796,27,1,1330993813,1776225541,0
GSM,230,1,21820,49,0,14.4841,50.0404,800,27,1,1330994561,1772471581,0
GSM,230,1,21820,1257,0,14.4846,50.039,1000,22,1,1330994561,1772475661,0
GSM,230,1,21820,317,0,14.4789,50.052,4736,26,1,1330994561,1776329221,0
GSM,230,1,18218,264,0,14.5709,50.0031,1692,27,1,1330994561,1772193601,0
GSM,230,1,24646,3355,0,16.623,49.156,2282,49,1,1330999777,1739476622,0
GSM,230,1,24646,3171,0,16.5033,49.1802,5301,50,1,1330999915,1752579745,0
GSM,230,1,24646,3356,0,16.5846,49.1608,1668,27,1,1331000009,1772104921,0
GSM,230,2,1714,17634,0,18.1631,49.6159,3278,50,1,1331011908,1762376117,0
GSM,230,2,1714,7682,0,18.1523,49.6415,2353,48,1,1331011908,1762376117,0
GSM,230,2,1714,7660,0,18.1407,49.6081,4180,50,1,1331011908,1762376115,0
GSM,230,2,1714,7619,0,18.1484,49.6097,3002,29,1,1331012149,1762376116,0
GSM,230,2,1830,18469,0,17.0469,49.3224,12537,50,1,1331017315,1741167183,0
GSM,230,1,24646,3015,0,16.5905,49.161,1298,49,1,1331019923,1739320921,0
GSM,230,2,1829,8880,0,16.2667,49.2699,5311,27,1,1331020712,1739548381,0
GSM,230,1,24646,3176,0,16.5701,49.1615,1892,27,1,1331020812,1772185861,0
GSM,230,1,24646,3738,0,16.6285,49.1604,2292,27,1,1331020812,1772185741,0
GSM,230,1,14438,28679,0,14.2202,50.8774,7513,27,1,1331027216,1774804448,0
GSM,230,1,14438,28677,0,14.3232,50.8697,7503,28,1,1331027493,1774804448,0
GSM,230,1,17250,25274,0,14.177,50.0067,2598,26,1,1331028296,1766505181,0
GSM,230,1,18218,8238,0,14.4349,49.9815,2686,50,1,1331028368,1731702523,0
GSM,230,1,17230,616,0,14.3898,49.9859,1917,27,1,1331028368,1764955621,0
GSM,230,1,18218,2779,0,14.411,49.9844,2784,28,1,1331028368,1775822882,0
GSM,230,1,17220,8002,0,14.3667,49.9895,1360,35,1,1331028368,1731702522,0
GSM,230,1,17230,346,0,14.2995,50.0258,1471,27,1,1331028368,1775822401,0
GSM,230,1,17230,350,0,14.2901,50.0303,1764,50,1,1331028368,1764953761,0
GSM,230,1,17250,25275,0,14.1567,49.9933,1929,23,1,1331028629,1775821322,0
GSM,230,1,17250,25277,0,14.0031,49.9256,3187,50,1,1331029181,1739435402,0
GSM,230,1,8250,25271,0,13.8663,49.8567,5374,32,1,1331029265,1774649798,0
GSM,230,1,8250,25827,0,13.7026,49.7821,1592,27,1,1331029588,1775819946,0
GSM,230,1,17250,25279,0,13.9695,49.9065,2479,27,1,1331030011,1775820661,0
GSM,230,1,8250,26209,0,13.8705,49.8593,2556,50,1,1331030011,1775820424,0
GSM,230,1,17250,20948,0,13.8502,49.8509,13301,38,1,1331030011,1774649799,0
